"sale_date","total_amount"
"2023-01-28 09:40:53.297207",22000.00
"2023-01-28 10:16:02.094565",45000.00
"2023-01-28 10:45:59.041148",24000.00
"2023-01-28 11:36:31.081533",12000.00
"2023-01-28 12:17:25.151718",1350000.00
"2023-01-28 13:18:44.615564",1280000.00
"2023-01-28 16:53:50.18421",72000.00
"2023-01-28 17:16:16.276983",225000.00
"2023-01-28 19:16:59.693971",1800000.00
"2023-01-28 19:28:05.42628",45000.00
"2023-01-28 20:10:11.187778",18000.00
"2023-01-28 20:16:05.157268",54000.00
"2023-01-28 20:25:45.380673",320000.00
"2023-01-28 21:21:09.110091",18000.00
"2023-01-29 00:06:58.809221",12500.00
"2023-01-29 00:09:15.349033",22000.00
"2023-01-29 00:28:46.017867",18000.00
"2023-01-29 02:41:09.043107",135000.00
"2023-01-29 06:41:12.106051",90000.00
"2023-01-29 11:27:56.724628",85000.00
"2023-01-29 13:56:59.960466",90000.00
"2023-01-29 14:05:16.923737",6000.00
"2023-01-29 14:47:22.55141",225000.00
"2023-01-29 15:22:34.67602",5500.00
"2023-01-29 15:53:02.790118",450000.00
"2023-01-29 15:55:46.476814",27500.00
"2023-01-29 16:22:04.347992",960000.00
"2023-01-29 16:25:29.524034",12000.00
"2023-01-29 17:26:47.370156",2250000.00
"2023-01-29 17:29:26.835354",225000.00
"2023-01-29 17:33:49.171078",900000.00
"2023-01-29 17:49:07.261413",54000.00
"2023-01-29 18:33:27.316775",18000.00
"2023-01-29 19:45:02.417853",1280000.00
"2023-01-29 19:48:22.561238",90000.00
"2023-01-29 20:46:52.928769",225000.00
"2023-01-29 23:02:00.464613",90000.00
"2023-01-30 00:24:18.093711",30000.00
"2023-01-30 00:42:25.88989",90000.00
"2023-01-30 00:56:17.646835",18000.00
"2023-01-30 04:26:16.914474",450000.00
"2023-01-30 05:14:19.605299",170000.00
"2023-01-30 06:27:00.203707",18000.00
"2023-01-30 06:39:54.598621",6000.00
"2023-01-30 06:57:51.524274",255000.00
"2023-01-30 09:04:33.565156",22000.00
"2023-01-30 09:22:38.453649",24000.00
"2023-01-30 09:27:45.419193",320000.00
"2023-01-30 09:34:31.942007",960000.00
"2023-01-30 10:05:28.054443",90000.00
"2023-01-30 10:53:53.572616",450000.00
"2023-01-30 11:31:58.650254",6000.00
"2023-01-30 12:01:24.817721",640000.00
"2023-01-30 13:21:27.023733",255000.00
"2023-01-30 14:14:16.624112",85000.00
"2023-01-30 14:54:45.165807",18000.00
"2023-01-30 15:26:12.968176",12000.00
"2023-01-30 18:47:01.863562",425000.00
"2023-01-30 20:02:37.597243",2500.00
"2023-01-30 20:19:55.424062",22000.00
"2023-01-31 01:43:01.883353",22000.00
"2023-01-31 02:03:40.893616",22000.00
"2023-01-31 03:40:31.488124",90000.00
"2023-01-31 03:56:09.366703",5000.00
"2023-01-31 05:18:37.621979",255000.00
"2023-01-31 06:01:29.682493",255000.00
"2023-01-31 07:56:24.985256",640000.00
"2023-01-31 08:40:43.071171",36000.00
"2023-01-31 09:24:14.204068",85000.00
"2023-01-31 10:34:03.275538",11000.00
"2023-01-31 13:47:07.10912",340000.00
"2023-01-31 14:47:03.06331",320000.00
"2023-01-31 18:05:55.167253",12000.00
"2023-01-31 18:57:54.973704",340000.00
"2023-01-31 20:41:28.734915",450000.00
"2023-01-31 21:06:16.49921",54000.00
"2023-01-31 23:45:40.330429",6000.00
"2023-02-01 01:49:23.806938",1280000.00
"2023-02-01 04:38:06.33375",12500.00
"2023-02-01 04:52:54.479555",11000.00
"2023-02-01 04:58:07.778682",24000.00
"2023-02-01 06:22:05.603111",1280000.00
"2023-02-01 06:43:26.926769",425000.00
"2023-02-01 07:55:24.878066",1280000.00
"2023-02-01 12:07:35.910987",1600000.00
"2023-02-01 13:24:41.568478",5000.00
"2023-02-01 13:49:24.377615",90000.00
"2023-02-01 15:47:26.949885",5000.00
"2023-02-01 16:53:18.119256",1800000.00
"2023-02-01 18:29:42.934759",54000.00
"2023-02-01 20:02:45.854783",6000.00
"2023-02-01 22:44:19.818909",2250000.00
"2023-02-02 00:30:31.615535",27500.00
"2023-02-02 04:03:28.169048",25000.00
"2023-02-02 04:21:31.53754",90000.00
"2023-02-02 04:22:52.322934",36000.00
"2023-02-02 04:47:13.329737",18000.00
"2023-02-02 06:29:46.161541",7500.00
"2023-02-02 07:15:19.326831",900000.00
"2023-02-02 08:02:57.181153",340000.00
"2023-02-02 08:55:48.081442",10000.00
"2023-02-02 12:38:43.609169",1600000.00
"2023-02-02 13:21:36.710103",90000.00
"2023-02-02 13:42:24.778122",11000.00
"2023-02-02 14:43:23.071213",340000.00
"2023-02-02 14:57:17.320829",1800000.00
"2023-02-02 15:16:11.534883",6000.00
"2023-02-02 15:49:06.452762",22000.00
"2023-02-02 16:56:38.936175",5000.00
"2023-02-02 17:14:29.199635",12500.00
"2023-02-02 17:40:21.665029",135000.00
"2023-02-02 18:36:33.906672",30000.00
"2023-02-02 19:15:21.633762",24000.00
"2023-02-02 19:26:23.951328",7500.00
"2023-02-02 21:22:38.252846",85000.00
"2023-02-02 21:46:35.69135",960000.00
"2023-02-02 21:47:30.542118",24000.00
"2023-02-03 02:01:11.014584",54000.00
"2023-02-03 02:27:23.535217",425000.00
"2023-02-03 05:21:39.04853",320000.00
"2023-02-03 07:22:08.137673",25000.00
"2023-02-03 08:45:22.013262",6000.00
"2023-02-03 09:05:59.723037",960000.00
"2023-02-03 11:05:24.436694",20000.00
"2023-02-03 13:32:16.526865",6000.00
"2023-02-03 15:07:11.232791",5000.00
"2023-02-03 15:24:57.527876",30000.00
"2023-02-03 15:27:03.501669",960000.00
"2023-02-03 15:30:35.758707",340000.00
"2023-02-03 18:45:15.473841",320000.00
"2023-02-03 18:55:50.841807",36000.00
"2023-02-03 19:32:42.998893",12500.00
"2023-02-03 19:49:02.976042",90000.00
"2023-02-03 21:11:12.023716",72000.00
"2023-02-03 21:16:10.211271",170000.00
"2023-02-03 21:39:02.400729",30000.00
"2023-02-03 22:27:32.659702",255000.00
"2023-02-03 23:17:15.65863",340000.00
"2023-02-04 01:01:39.579077",24000.00
"2023-02-04 05:44:59.142877",24000.00
"2023-02-04 06:08:23.846247",12000.00
"2023-02-04 06:40:02.739153",54000.00
"2023-02-04 07:10:04.018954",11000.00
"2023-02-04 07:12:20.572468",11000.00
"2023-02-04 08:53:15.165028",900000.00
"2023-02-04 09:47:48.623289",27500.00
"2023-02-04 10:04:49.819533",1280000.00
"2023-02-04 10:05:36.852266",1280000.00
"2023-02-04 11:02:26.677549",340000.00
"2023-02-04 11:45:20.172669",24000.00
"2023-02-04 12:31:44.842056",900000.00
"2023-02-04 12:33:09.600394",255000.00
"2023-02-04 13:32:51.271537",10000.00
"2023-02-04 13:47:40.680424",54000.00
"2023-02-04 14:44:54.481223",90000.00
"2023-02-04 15:18:26.937425",7500.00
"2023-02-04 15:48:12.099699",12000.00
"2023-02-04 17:21:28.123187",7500.00
"2023-02-04 17:49:44.999859",135000.00
"2023-02-04 21:16:53.153612",900000.00
"2023-02-04 21:32:18.412651",450000.00
"2023-02-04 21:47:38.084646",27500.00
"2023-02-04 22:40:01.100763",225000.00
"2023-02-04 22:45:55.046416",960000.00
"2023-02-04 23:57:12.288053",90000.00
"2023-02-05 00:52:30.054906",5000.00
"2023-02-05 01:53:52.463626",90000.00
"2023-02-05 06:15:41.522822",340000.00
"2023-02-05 06:51:31.45609",450000.00
"2023-02-05 08:46:13.419867",1350000.00
"2023-02-05 09:58:24.91716",7500.00
"2023-02-05 10:14:24.98834",30000.00
"2023-02-05 11:13:34.274046",5000.00
"2023-02-05 11:13:56.605478",90000.00
"2023-02-05 11:27:54.228962",72000.00
"2023-02-05 11:36:01.205598",1280000.00
"2023-02-05 11:59:39.834268",1800000.00
"2023-02-05 12:33:23.244002",1800000.00
"2023-02-05 13:11:41.344235",18000.00
"2023-02-05 16:24:40.561354",2250000.00
"2023-02-05 17:00:35.79476",135000.00
"2023-02-05 17:52:55.857074",45000.00
"2023-02-05 18:15:31.61045",22000.00
"2023-02-05 18:36:26.142722",90000.00
"2023-02-05 18:41:37.076807",45000.00
"2023-02-05 19:06:56.005491",12500.00
"2023-02-05 19:07:47.585638",30000.00
"2023-02-05 19:10:36.932286",180000.00
"2023-02-05 20:56:54.903259",30000.00
"2023-02-05 21:10:23.148031",2500.00
"2023-02-05 21:46:13.837045",15000.00
"2023-02-05 22:56:48.80747",255000.00
"2023-02-06 00:29:53.303993",10000.00
"2023-02-06 01:02:03.568518",255000.00
"2023-02-06 01:07:30.087754",225000.00
"2023-02-06 01:42:32.31369",10000.00
"2023-02-06 02:25:31.962114",15000.00
"2023-02-06 02:51:04.326479",20000.00
"2023-02-06 05:24:15.461084",90000.00
"2023-02-06 06:38:04.894298",5000.00
"2023-02-06 06:51:26.236374",1280000.00
"2023-02-06 08:46:38.126711",36000.00
"2023-02-06 09:24:37.828871",22000.00
"2023-02-06 09:38:57.146229",2500.00
"2023-02-06 10:10:18.535533",5500.00
"2023-02-06 11:26:50.279227",320000.00
"2023-02-06 15:18:52.317",15000.00
"2023-02-06 18:16:42.830819",170000.00
"2023-02-06 18:16:49.972455",425000.00
"2023-02-06 19:39:17.650062",2250000.00
"2023-02-06 19:54:10.902348",45000.00
"2023-02-06 20:18:19.427776",135000.00
"2023-02-06 21:35:33.403762",6000.00
"2023-02-06 23:49:11.208094",320000.00
"2023-02-06 23:50:55.161483",54000.00
"2023-02-06 23:54:31.116446",960000.00
"2023-02-07 00:33:55.950316",16500.00
"2023-02-07 02:24:19.89212",135000.00
"2023-02-07 02:26:53.072869",36000.00
"2023-02-07 04:37:48.30815",2250000.00
"2023-02-07 05:29:16.650452",1350000.00
"2023-02-07 06:21:50.729369",10000.00
"2023-02-07 08:27:48.944415",320000.00
"2023-02-07 10:49:27.765363",900000.00
"2023-02-07 11:42:55.599767",30000.00
"2023-02-07 12:41:51.786968",1280000.00
"2023-02-07 15:33:05.075057",5000.00
"2023-02-07 20:54:01.425717",5000.00
"2023-02-07 21:24:41.714154",11000.00
"2023-02-07 23:00:02.491338",6000.00
"2023-02-08 00:17:12.925065",27500.00
"2023-02-08 00:27:08.909461",320000.00
"2023-02-08 01:25:36.758924",27500.00
"2023-02-08 01:40:19.057845",640000.00
"2023-02-08 04:21:38.318241",1350000.00
"2023-02-08 05:17:33.55834",16500.00
"2023-02-08 05:30:26.471276",900000.00
"2023-02-08 06:41:13.735241",640000.00
"2023-02-08 07:21:40.462501",320000.00
"2023-02-08 07:30:39.545507",20000.00
"2023-02-08 07:48:28.519713",10000.00
"2023-02-08 08:30:08.770194",1280000.00
"2023-02-08 08:54:50.104804",45000.00
"2023-02-08 09:22:25.614506",5000.00
"2023-02-08 09:42:46.973583",425000.00
"2023-02-08 09:56:29.083785",54000.00
"2023-02-08 10:50:28.996518",30000.00
"2023-02-08 10:58:50.516909",11000.00
"2023-02-08 11:57:24.361418",255000.00
"2023-02-08 13:44:28.970397",1280000.00
"2023-02-08 16:02:03.236906",1800000.00
"2023-02-08 16:16:21.625678",1600000.00
"2023-02-08 18:26:34.085219",5500.00
"2023-02-08 21:36:27.605468",72000.00
"2023-02-08 23:45:52.83928",640000.00
"2023-02-09 02:51:52.645208",1800000.00
"2023-02-09 03:38:09.966591",1600000.00
"2023-02-09 05:19:14.223087",900000.00
"2023-02-09 05:26:09.332385",24000.00
"2023-02-09 06:57:54.545599",1350000.00
"2023-02-09 07:16:01.463371",25000.00
"2023-02-09 08:24:26.87551",90000.00
"2023-02-09 11:06:01.973085",27500.00
"2023-02-09 12:50:32.22259",36000.00
"2023-02-09 16:23:09.688921",45000.00
"2023-02-09 17:03:53.100358",5000.00
"2023-02-09 17:58:22.78747",425000.00
"2023-02-09 19:20:23.983082",1350000.00
"2023-02-09 19:20:38.517813",16500.00
"2023-02-09 19:32:06.096055",5500.00
"2023-02-09 20:11:43.876553",72000.00
"2023-02-09 20:58:25.940216",225000.00
"2023-02-09 22:17:46.061026",2250000.00
"2023-02-09 22:37:36.065509",1800000.00
"2023-02-09 22:39:20.125725",20000.00
"2023-02-10 02:44:01.476939",18000.00
"2023-02-10 03:23:42.004394",2250000.00
"2023-02-10 04:38:34.218464",320000.00
"2023-02-10 07:59:03.324135",320000.00
"2023-02-10 09:51:54.091568",11000.00
"2023-02-10 09:59:43.514347",225000.00
"2023-02-10 10:51:42.026143",45000.00
"2023-02-10 11:22:45.765332",18000.00
"2023-02-10 11:32:13.569129",72000.00
"2023-02-10 12:06:42.514368",5000.00
"2023-02-10 12:26:02.222033",10000.00
"2023-02-10 14:33:00.244842",1800000.00
"2023-02-10 15:19:32.165441",36000.00
"2023-02-10 15:25:24.594877",85000.00
"2023-02-10 18:25:37.978106",45000.00
"2023-02-10 20:03:55.275174",340000.00
"2023-02-10 22:30:18.692193",960000.00
"2023-02-10 22:36:23.040862",340000.00
"2023-02-11 00:29:11.942938",170000.00
"2023-02-11 01:32:02.581501",25000.00
"2023-02-11 01:57:48.58537",24000.00
"2023-02-11 04:32:51.092225",255000.00
"2023-02-11 07:13:28.508563",90000.00
"2023-02-11 07:38:51.662605",22000.00
"2023-02-11 08:29:51.706457",1600000.00
"2023-02-11 11:50:34.797513",12500.00
"2023-02-11 12:40:27.522773",225000.00
"2023-02-11 15:07:30.394193",320000.00
"2023-02-11 17:13:27.63331",10000.00
"2023-02-11 18:26:17.769381",12000.00
"2023-02-11 18:39:50.225426",18000.00
"2023-02-11 19:07:30.36032",425000.00
"2023-02-11 20:51:58.854844",960000.00
"2023-02-11 21:52:20.956401",900000.00
"2023-02-12 00:19:17.57059",1280000.00
"2023-02-12 01:59:20.508414",180000.00
"2023-02-12 03:45:12.383221",255000.00
"2023-02-12 05:04:15.093573",320000.00
"2023-02-12 05:08:44.632351",425000.00
"2023-02-12 05:28:06.017574",20000.00
"2023-02-12 06:41:38.267258",1600000.00
"2023-02-12 07:28:49.280517",340000.00
"2023-02-12 10:47:06.769588",2250000.00
"2023-02-12 11:22:57.439461",85000.00
"2023-02-12 14:09:35.736937",255000.00
"2023-02-12 15:07:42.969508",5000.00
"2023-02-12 17:38:38.399708",425000.00
"2023-02-12 19:40:31.667535",72000.00
"2023-02-12 22:14:12.854238",72000.00
"2023-02-12 22:46:44.968921",16500.00
"2023-02-13 00:32:19.05603",2500.00
"2023-02-13 00:35:07.57732",85000.00
"2023-02-13 01:11:50.336443",18000.00
"2023-02-13 05:27:01.34274",12500.00
"2023-02-13 05:27:15.551225",10000.00
"2023-02-13 05:41:04.835009",1280000.00
"2023-02-13 05:44:52.292984",1280000.00
"2023-02-13 06:28:37.82724",255000.00
"2023-02-13 08:57:10.413833",12500.00
"2023-02-13 09:17:06.006768",2500.00
"2023-02-13 09:53:22.931307",255000.00
"2023-02-13 11:01:15.803635",24000.00
"2023-02-13 15:03:27.483987",90000.00
"2023-02-13 16:51:09.489304",22000.00
"2023-02-13 18:43:20.127828",27500.00
"2023-02-13 19:53:43.198792",7500.00
"2023-02-13 21:12:37.16858",25000.00
"2023-02-13 22:16:22.088195",12500.00
"2023-02-14 00:00:05.531489",20000.00
"2023-02-14 00:04:29.512309",1800000.00
"2023-02-14 00:45:04.832294",425000.00
"2023-02-14 02:40:41.035526",10000.00
"2023-02-14 03:23:35.664995",180000.00
"2023-02-14 03:55:22.080612",10000.00
"2023-02-14 05:59:06.34816",1800000.00
"2023-02-14 07:19:07.281681",6000.00
"2023-02-14 07:46:30.45751",22000.00
"2023-02-14 09:44:56.171499",180000.00
"2023-02-14 10:06:01.943422",135000.00
"2023-02-14 10:31:06.595613",450000.00
"2023-02-14 10:37:54.63782",72000.00
"2023-02-14 10:51:56.677479",22000.00
"2023-02-14 11:43:13.976945",450000.00
"2023-02-14 11:57:50.559114",12000.00
"2023-02-14 13:41:17.230732",30000.00
"2023-02-14 14:39:24.988766",450000.00
"2023-02-14 15:09:01.29004",18000.00
"2023-02-14 19:22:07.323371",5500.00
"2023-02-14 20:15:38.531664",25000.00
"2023-02-14 20:49:06.125893",1800000.00
"2023-02-14 22:03:19.444694",24000.00
"2023-02-15 00:10:51.591671",1800000.00
"2023-02-15 00:50:08.509673",27500.00
"2023-02-15 03:30:54.66881",36000.00
"2023-02-15 04:05:44.286206",18000.00
"2023-02-15 04:36:21.053606",255000.00
"2023-02-15 05:45:47.604331",320000.00
"2023-02-15 06:30:35.708663",170000.00
"2023-02-15 06:47:38.043928",2250000.00
"2023-02-15 07:14:26.496649",7500.00
"2023-02-15 08:09:49.42542",45000.00
"2023-02-15 08:30:38.421906",54000.00
"2023-02-15 09:16:57.83168",25000.00
"2023-02-15 13:18:16.116542",2500.00
"2023-02-15 13:54:12.918166",18000.00
"2023-02-15 14:25:44.192037",45000.00
"2023-02-15 14:47:46.247276",25000.00
"2023-02-15 16:49:06.790496",10000.00
"2023-02-15 18:10:33.307958",90000.00
"2023-02-15 18:34:51.657864",340000.00
"2023-02-15 20:15:54.371686",24000.00
"2023-02-15 20:24:21.133513",22000.00
"2023-02-15 21:01:11.107262",1280000.00
"2023-02-15 21:32:15.793893",10000.00
"2023-02-15 21:37:51.436843",72000.00
"2023-02-15 23:26:14.795113",900000.00
"2023-02-16 00:40:27.027062",25000.00
"2023-02-16 02:59:21.756618",12500.00
"2023-02-16 03:53:37.156802",90000.00
"2023-02-16 04:33:18.879004",16500.00
"2023-02-16 04:39:37.519722",5500.00
"2023-02-16 06:22:22.564932",45000.00
"2023-02-16 07:05:56.210784",2500.00
"2023-02-16 07:07:25.30948",45000.00
"2023-02-16 07:15:22.311974",960000.00
"2023-02-16 07:34:43.102747",18000.00
"2023-02-16 07:48:49.497198",16500.00
"2023-02-16 07:51:05.126564",25000.00
"2023-02-16 07:52:26.475814",24000.00
"2023-02-16 08:24:52.45455",16500.00
"2023-02-16 10:09:34.603357",10000.00
"2023-02-16 10:10:41.777029",15000.00
"2023-02-16 11:36:19.75075",5500.00
"2023-02-16 12:28:22.953909",340000.00
"2023-02-16 13:01:35.03625",1800000.00
"2023-02-16 17:11:14.209326",5500.00
"2023-02-16 17:26:54.562464",1800000.00
"2023-02-16 17:52:49.100769",340000.00
"2023-02-16 19:08:43.073938",27500.00
"2023-02-16 21:33:55.593987",450000.00
"2023-02-17 02:02:16.311944",2250000.00
"2023-02-17 03:16:24.551711",640000.00
"2023-02-17 03:42:30.715967",255000.00
"2023-02-17 04:50:17.462366",22000.00
"2023-02-17 04:57:18.400182",255000.00
"2023-02-17 05:40:27.37196",1350000.00
"2023-02-17 07:04:04.551776",1280000.00
"2023-02-17 10:01:44.483487",5000.00
"2023-02-17 10:42:57.238761",90000.00
"2023-02-17 11:36:09.203345",11000.00
"2023-02-17 14:26:06.293001",5000.00
"2023-02-17 15:15:27.828925",5000.00
"2023-02-17 15:57:58.296415",2500.00
"2023-02-17 16:25:52.495323",10000.00
"2023-02-17 17:02:53.117008",18000.00
"2023-02-17 17:28:18.443572",1280000.00
"2023-02-17 18:33:55.693245",90000.00
"2023-02-17 19:46:27.732446",5000.00
"2023-02-17 20:05:48.946965",12000.00
"2023-02-17 20:38:39.254576",5500.00
"2023-02-17 22:47:45.754904",5000.00
"2023-02-18 01:00:05.494261",18000.00
"2023-02-18 01:26:09.174392",27500.00
"2023-02-18 02:07:25.235611",320000.00
"2023-02-18 02:31:19.670739",5500.00
"2023-02-18 03:01:20.879487",1280000.00
"2023-02-18 04:54:17.588665",24000.00
"2023-02-18 05:34:42.710421",30000.00
"2023-02-18 09:33:38.337889",36000.00
"2023-02-18 09:50:10.433135",90000.00
"2023-02-18 10:33:54.046578",5000.00
"2023-02-18 17:28:30.090012",900000.00
"2023-02-18 19:22:15.631397",45000.00
"2023-02-18 21:03:02.913585",180000.00
"2023-02-19 00:01:11.529465",1280000.00
"2023-02-19 00:55:47.56881",320000.00
"2023-02-19 01:29:22.33275",340000.00
"2023-02-19 03:04:33.720387",27500.00
"2023-02-19 03:52:37.635397",7500.00
"2023-02-19 04:21:15.281029",25000.00
"2023-02-19 05:11:39.440229",1600000.00
"2023-02-19 05:52:11.497317",900000.00
"2023-02-19 06:12:51.249213",450000.00
"2023-02-19 06:49:02.877223",90000.00
"2023-02-19 06:52:20.237898",12000.00
"2023-02-19 09:16:20.369364",340000.00
"2023-02-19 09:33:30.807061",85000.00
"2023-02-19 11:22:05.910491",6000.00
"2023-02-19 12:25:21.763553",18000.00
"2023-02-19 14:22:08.256127",640000.00
"2023-02-19 14:47:26.966856",960000.00
"2023-02-19 17:13:09.107586",30000.00
"2023-02-19 17:55:35.613762",6000.00
"2023-02-19 20:21:03.413085",10000.00
"2023-02-19 20:46:02.09641",10000.00
"2023-02-19 21:15:28.032214",225000.00
"2023-02-19 22:52:47.046144",320000.00
"2023-02-19 23:18:35.651758",72000.00
"2023-02-19 23:27:25.578374",5000.00
"2023-02-20 02:57:19.041717",1280000.00
"2023-02-20 04:56:27.816806",90000.00
"2023-02-20 05:57:09.077915",450000.00
"2023-02-20 06:18:11.162383",425000.00
"2023-02-20 07:32:32.746874",900000.00
"2023-02-20 07:40:49.340775",5500.00
"2023-02-20 08:25:27.322029",90000.00
"2023-02-20 10:40:09.756752",5000.00
"2023-02-20 12:11:28.422834",90000.00
"2023-02-20 16:04:46.396421",340000.00
"2023-02-20 16:18:21.395324",54000.00
"2023-02-20 17:13:44.424754",1280000.00
"2023-02-20 17:33:08.62182",180000.00
"2023-02-20 17:58:19.368998",340000.00
"2023-02-20 19:06:05.253268",6000.00
"2023-02-20 19:17:08.560945",180000.00
"2023-02-20 21:11:19.799655",640000.00
"2023-02-20 21:36:12.253025",54000.00
"2023-02-20 21:55:28.395069",10000.00
"2023-02-20 22:09:28.924531",135000.00
"2023-02-20 23:30:47.149385",54000.00
"2023-02-21 00:28:45.77625",90000.00
"2023-02-21 07:12:01.6385",225000.00
"2023-02-21 09:49:04.316478",27500.00
"2023-02-21 10:03:24.059722",960000.00
"2023-02-21 11:21:35.957311",90000.00
"2023-02-21 11:40:07.617025",7500.00
"2023-02-21 12:13:22.040062",6000.00
"2023-02-21 12:18:44.555571",1350000.00
"2023-02-21 13:15:57.241553",340000.00
"2023-02-21 14:37:20.025706",10000.00
"2023-02-21 14:44:19.398467",5500.00
"2023-02-21 15:03:31.244333",180000.00
"2023-02-21 16:08:27.874431",16500.00
"2023-02-21 16:39:46.653498",180000.00
"2023-02-21 17:34:51.612956",5000.00
"2023-02-21 17:45:53.475868",640000.00
"2023-02-21 17:57:20.45198",255000.00
"2023-02-21 18:08:47.807653",11000.00
"2023-02-21 18:13:39.988386",24000.00
